$Lewiston qdt year 2016 YC 06/21/22,
285.5,1.948107367
285.542,-4.301896067
285.583,7.470800833
285.625,-0.4656054
285.667,-3.2154071
285.708,3.828914633
285.75,-1.866719167
285.792,-18.89678753
285.833,-9.001122933
285.875,4.48902087
285.917,-1.7281934
285.958,1.5770191
286,4.890788633
286.042,6.128912967
286.083,0.748627933
286.125,0.785806333
286.167,3.516654733
286.208,-1.9291957
286.25,4.555212467
286.292,2.534930833
286.333,1.656252033
286.375,-2.0987127
286.417,2.649835267
286.458,22.21221677
286.5,10.79567343
286.542,-1.06905
286.583,-2.8096128
286.625,-3.8626784
286.667,-0.257921267
286.708,0.129486933
286.75,-3.6073971
286.792,0.229404333
286.833,3.4560208
286.875,-28.00988867
286.917,5.42556153
286.958,-4.815622167
287,6.04713503
287.042,-3.2455283
287.083,1.883968333
287.125,1.113646133
287.167,5.082313367
287.208,1.398952533
287.25,0.452810833
287.292,1.553509633
287.333,1.254368333
287.375,1.234631333
287.417,1.104557333
287.458,2.012924233
287.5,1.014522733
287.542,3.214842667
287.583,-2.2174263
287.625,0.254433833
287.667,36.20540153
287.708,16.79436167
287.75,-6.333104533
287.792,3.5902674
287.833,-0.532678067
287.875,-40.05015757
287.917,1.022277633
287.958,0.4436787
288,5.3750408
288.042,0.9347119
288.083,14.36326953
288.125,3.0686027
288.167,-1.007528167
288.208,3.879649167
288.25,1.929509633
288.292,3.885988067
288.333,1.120109733
288.375,4.083759467
288.417,2.291687933
288.458,-2.7954821
288.5,3.364835067
288.542,2.548343833
288.583,0.291563433
288.625,32.1769392
288.667,14.37892647
288.708,7.334442567
288.75,-10.5781193
288.792,-6.277747333
288.833,7.030819067
288.875,-46.7810385
288.917,-10.73684287
288.958,-7.543074267
289,10.2342174
289.042,-0.134074267
289.083,4.458709633
289.125,-0.196478567
289.167,4.155199867
289.208,2.976721133
289.25,-2.055872
289.292,5.062474667
289.333,-0.155245767
289.375,-1.363382867
289.417,6.6381567
289.458,4.763236733
289.5,10.96629903
289.542,4.4237654
289.583,-0.112526133
289.625,29.35002937
289.667,17.16872207
289.708,6.072423267
289.75,-6.125484367
289.792,-34.1025219
289.833,-4.179383633
289.875,-20.59815167
289.917,6.5926709
289.958,3.162114333
290,-3.025404967
290.042,5.011445033
290.083,5.490230967
290.125,2.935081333
290.167,1.106114333
290.208,1.097044333
290.25,2.915653233
290.292,3.866427967
290.333,-1.516527667
290.375,-4.6834035
290.417,5.8080905
290.458,-2.5524417
290.5,8.932754467
290.542,-0.045800867
290.583,-0.161378067
290.625,33.23990433
290.667,21.18724097
290.708,3.358787533
290.75,-4.8171071
290.792,-12.75335667
290.833,1.008222033
290.875,-32.3177189
290.917,-18.1859064
290.958,0.35101407
291,-1.923781
291.042,7.474302533
291.083,7.879407633
291.125,-1.770871333
291.167,3.429164067
291.208,-0.307478567
291.25,0.367489233
291.292,2.954719433
291.333,2.553247433
291.375,0.861647033
291.417,2.345288467
291.458,1.491714867
291.5,2.923410067
291.542,1.623294467
291.583,2.272387167
291.625,0.327750733
291.667,3.1425843
291.708,33.18565503
291.75,6.69337583
291.792,-0.0238485
291.833,9.7870759
291.875,-38.72206253
291.917,-15.49194063
291.958,-9.048274333
292,6.698026233
292.042,11.87557127
292.083,-0.1635098
292.125,-2.424343933
292.167,-0.136776333
292.208,1.324265767
292.25,8.881609833
292.292,-0.212177133
292.333,0.320741367
292.375,2.080035467
292.417,1.511974167
292.458,2.1818379
292.5,1.6568044
292.542,-2.823027033
292.583,-0.6446788
292.625,27.06958847
292.667,9.567136533
292.708,-7.032953
292.75,7.797911633
292.792,-5.467116833
292.833,4.369762033
292.875,-34.89485493
292.917,-2.884357233
292.958,-4.5481617
293,5.131196867
293.042,-1.877313733
293.083,5.875469833
293.125,3.6850277
293.167,-2.356869633
293.208,1.297056
293.25,1.4562454
293.292,1.7792824
293.333,0.950723067
293.375,-1.678840133
293.417,5.055469833
293.458,1.5178445
293.5,1.0060572
293.542,2.0040349
293.583,2.325389
293.625,2.1137565
293.667,-0.259263
293.708,21.35331693
293.75,20.6445413
293.792,0.8580946
293.833,5.3621333
293.875,-43.6739767
293.917,-8.56519043
293.958,-10.6717091
294,-2.332081267
294.042,13.6988001
294.083,2.695673
294.125,4.076685533
294.167,-3.909068933
294.208,-3.132465133
294.25,5.866418433
294.292,0.8840572
294.333,-0.566840133
294.375,2.5000572
294.417,0.7450572
294.458,1.7500572
294.5,1.9380572
294.542,1.8300572
294.583,0.923649
294.625,2.4155289
294.667,0.7425289
294.708,29.92469413
294.75,9.602753033
294.792,12.15227137
294.833,-43.5674086
294.875,0.7392201
294.917,-15.61284013
294.958,5.05715987
295,-2.705840133
295.042,5.688954533
295.083,2.5450572
295.125,-1.3209428
295.167,-2.559840133
295.208,3.446954533
295.25,-1.678840133
295.292,9.341954533
295.333,-1.678840133
295.375,3.1330572
295.417,1.3660572
295.458,-2.524840133
295.5,4.087954533
295.542,-1.711498333
295.583,6.907426233
295.625,-1.655904433
295.667,0.017362
295.708,31.38086963
295.75,15.2994661
295.792,1.5056944
295.833,4.1072695
295.875,-46.8885802
295.917,-13.1838547
295.958,-7.139840133
296,0.776159867
296.042,6.9266681
296.083,4.291036
296.125,0.0490572
296.167,1.3144322
296.208,-0.917840133
296.25,2.0558284
296.292,2.6000572
296.333,2.6140572
296.375,1.6140572
296.417,1.6730572
296.458,2.2360572
296.5,-1.678840133
296.542,2.4640572
296.583,0.7456985
296.625,5.905426233
296.667,-1.820368433
296.708,30.25187687
296.75,14.5938727
296.792,-1.013507
296.833,5.4991585
296.875,-46.47820703
296.917,-5.28134783
296.958,-8.5204145
297,-0.864311833
297.042,10.5575855
297.083,-0.4134145
297.125,-2.4874145
297.167,3.0665855
297.208,-1.480311833
297.25,1.0255855
297.292,3.4025855
297.333,1.8525491
297.375,-1.622636333
297.417,3.498036033
297.458,-1.678840133
297.5,9.184954533
297.542,-1.678840133
297.583,20.55942687
297.625,22.19576057
297.667,7.716627733
297.708,-32.20344553
297.75,-12.82270983
297.792,-4.7194455
297.833,9.362322767
297.875,-14.2272655
297.917,-0.6387438
297.958,-0.4032287
298,-3.274541867
298.042,8.1985382
298.083,3.2004792
298.125,1.7547737
298.167,-0.4571913
298.208,2.5109245
298.25,-2.331530733
298.292,4.278653033
298.333,-1.543537833
298.375,7.449685133
298.417,5.755068633
298.458,1.539482833
298.5,2.776265533
298.542,5.454481233
298.583,3.595671033
298.625,36.6743639
298.667,-27.64878947
298.708,-1.035087033
298.75,-6.2536186
298.792,15.63520357
298.833,-3.3438714
298.875,11.23467473
298.917,-15.16700517
298.958,3.7220216
299,-1.0480381
299.042,-4.074314667
299.083,7.4276961
299.125,7.656339133
299.167,-0.3923015
299.208,0.1739619
299.25,-3.987868933
299.292,1.4978107
299.333,4.4961414
299.375,3.7885855
299.417,0.6678107
299.458,1.6115499
299.5,-2.238924333
299.542,20.41518643
299.583,11.95400533
299.625,-21.3175753
299.667,1.0689412
299.708,3.840604967
299.75,-1.854971033
299.792,-0.3459673
299.833,6.856056167
299.875,-13.38029097
299.917,1.0667558
299.958,0.9478171
300,-1.275977567
300.042,6.8969513
300.083,4.098434433
300.125,3.1818765
300.167,-6.735397233
300.208,3.692622233
300.25,-2.277729133
300.292,7.6062483
300.333,-1.679689133
300.375,4.9105519
300.417,3.548077
300.458,0.4491622
300.5,2.3161717
300.542,-1.347774033
300.583,40.02843553
300.625,-10.31737267
300.667,-26.3492244
300.708,-7.52277087
300.75,-0.777743233
300.792,5.0744266
300.833,28.69932523
300.875,-31.5794211
300.917,5.146192467
300.958,-5.425359667
301,5.773537667
301.042,8.6053976
301.083,7.217965033
301.125,-4.307678833
301.167,5.618982733
301.208,-1.3118099
301.25,5.410347833
301.292,1.5451901
301.333,5.266971433
301.375,5.432943133
301.417,5.555131333
301.458,5.611808933
301.5,-0.888719733
301.542,1.5595665
301.583,26.81188647
301.625,16.37773387
301.667,-0.42540797
301.708,-0.166547133
301.75,1.1928596
301.792,-42.45315073
301.833,0.58391587
301.875,-6.0322405
301.917,2.888577267
301.958,-1.069305233
302,2.6033689
302.042,-0.8843644
302.083,-0.5393434
302.125,0.466998967
302.167,3.1207427
302.208,4.569716
302.25,2.6237732
302.292,2.6907879
302.333,-1.700680133
302.375,1.7050572
302.417,2.1140117
302.458,2.4563121
302.5,1.9239959
302.542,0.4222641
302.583,2.321884633
302.625,21.49612497
302.667,19.22960923
302.708,18.92588583
302.75,-42.9196189
302.792,-9.6821893
302.833,-2.655523
302.875,-0.056913533
302.917,11.9545825
302.958,-2.727517167
303,1.7605855
303.042,-1.6584527
303.083,5.751925733
303.125,3.641272
303.167,2.0599086
303.208,6.600604167
303.25,1.1673685
303.292,4.223265833
303.333,2.7645188
303.375,0.7267737
303.417,1.0895855
303.458,6.867482833
303.5,1.122675
303.542,-1.365433233
303.583,3.370494833
303.625,28.04326977
303.667,17.8984809
303.708,14.79472593
303.75,-39.3499126
303.792,-0.702962967
303.833,-19.08591353
303.875,1.0709787
303.917,5.8505855
303.958,6.6276682
304,4.80222793
304.042,-2.4175584
304.083,-0.5164145
304.125,6.4125855
304.167,-1.859311833
304.208,4.396444633
304.25,4.998272
304.292,4.2483306
304.333,3.016498267
304.375,6.660099467
304.417,1.1673685
304.458,1.587493
304.5,5.311606333
304.542,0.8725347
304.583,7.257531567
304.625,1.3013007
304.667,1.1886667
304.708,29.61424203
304.75,12.1817606
304.792,-0.70480897
304.833,8.174080233
304.875,-36.9119164
304.917,-4.1953822
304.958,-9.461453833
305,3.8502553
305.042,5.3430572
305.083,6.103039433
305.125,-1.412840133
305.167,1.876019
305.208,1.3573869
305.25,4.442265833
305.292,-1.442528833
305.333,4.318085333
305.375,3.4029411
305.417,1.0033138
305.458,2.0665133
305.5,4.3121581
305.542,0.0772454
305.583,4.843954533
305.625,-1.587725833
305.667,0.177401133
305.708,23.7396148
305.75,19.69552327
305.792,3.249926833
305.833,9.3659877
305.875,-41.3181981
305.917,-6.1500271
305.958,-5.3849428
306,-1.678840133
306.042,10.1480572
306.083,2.931916333
306.125,6.015585633
306.167,-2.977840133
306.208,2.0640572
306.25,-1.2209428
306.292,6.931661433
306.333,-0.872997633
306.375,6.955171733
306.417,5.404153133
306.458,2.2002906
306.5,-0.2400468
306.542,4.422850533
306.583,1.0289532
306.625,20.16736003
306.667,13.9024078
306.708,3.037217567
306.75,5.016445067
306.792,-4.951541967
306.833,2.945333967
306.875,-31.08123603
306.917,-9.582581667
306.958,6.01224787
307,-6.820444133
307.042,5.2914532
307.083,9.607350533
307.125,5.860350533
307.167,-0.0355468
307.208,-0.0945468
307.25,1.9584532
307.292,2.3864532
307.333,3.827350533
307.375,1.1704532
307.417,2.2494461
307.458,4.951579333
307.5,2.5614532
307.542,2.790932
307.583,2.2222668
307.625,3.687991833
307.667,1.0289532
307.708,22.29131807
307.75,7.019329067
307.792,-1.873684633
307.833,6.853609067
307.875,-23.75224457
307.917,-0.36938253
307.958,4.54135053
308,-8.673444133
308.042,3.1954532
308.083,9.632350533
308.125,1.8634532
308.167,-0.7395468
308.208,1.4859096
308.25,4.569076033
308.292,1.1704532
308.333,8.350350533
308.375,-1.392444133
308.417,4.105350533
308.458,2.4326065
308.5,-0.1865751
308.542,4.118088533
308.583,2.7378966
308.625,2.2759249
308.667,3.168669633
308.708,22.9923207
308.75,19.83434653
308.792,0.79269177
308.833,5.349282233
308.875,-42.67329063
308.917,7.65916853
308.958,-15.85847243
309,3.3644249
309.042,7.4054249
309.083,3.9664249
309.125,2.894322233
309.167,0.3814249
309.208,-0.4445751
309.25,4.0524249
309.292,5.539561333
309.333,2.5008966
309.375,2.6238966
309.417,0.130804
309.458,4.699680933
309.5,1.6331266
309.542,0.8330249
309.583,4.170714833
309.625,0.9182436
309.667,27.90700787
309.708,9.453596033
309.75,-4.46835443
309.792,8.127945167
309.833,-33.474583
309.875,0.2916871
309.917,-3.9810751
309.958,3.0749249
310,2.5279249
310.042,2.5608966
310.083,4.858793933
310.125,1.9098966
310.167,1.1338966
310.208,2.2380775
310.25,1.1708966
310.292,3.730793933
310.333,1.0288966
310.375,4.0918966
310.417,1.0288966
310.458,5.782793933
310.5,1.5958966
310.542,1.0738966
310.583,4.965522233
310.625,1.0002853
310.667,23.4196027
310.708,25.17307757
310.75,-2.48673433
310.792,4.805897933
310.833,-42.52801523
310.875,0.72013773
310.917,-4.1317001
310.958,-13.96391443
311,15.23569127
311.042,14.07468557
311.083,7.3598852
311.125,3.222793933
311.167,1.1668966
311.208,1.3718966
311.25,4.426793933
311.292,2.8838966
311.333,3.0878966
311.375,1.3068966
311.417,4.008793933
311.458,2.7858966
311.5,0.3029532
311.542,1.1199532
311.583,1.2719249
311.625,5.684822233
311.667,1.0289249
311.708,29.430076
311.75,7.878242633
311.792,-1.01822937
311.833,10.59760387
311.875,-35.97160963
311.917,-2.2341012
311.958,-4.6700751
312,-6.358972433
312.042,14.7889249
312.083,-0.1680751
312.125,4.287822233
312.167,-2.7290751
312.208,-0.5290751
312.25,3.1829249
312.292,5.308822233
312.333,1.0289249
312.375,4.0279249
312.417,1.6071058
312.458,3.638822233
312.5,2.0209249
312.542,1.782804
312.583,3.478593933
312.625,2.7717249
312.667,1.2606966
312.708,2.398615133
312.75,27.13509847
312.792,9.982847633
312.833,1.093961833
312.875,7.745795967
312.917,-34.4123916
312.958,-2.33150323
313,-9.1033034
313.042,3.9776966
313.083,0.423799267
313.125,6.446593933
313.167,4.422622233
313.208,0.5266966
313.25,1.5986966
313.292,1.6341315
313.333,-0.3006449
313.375,4.175259533
313.417,-0.0466449
313.458,1.6173551
313.5,2.956716433
313.542,-0.2076166
313.583,10.20497273
313.625,-2.609542233
313.667,-2.609542233
313.708,26.01906673
313.75,9.423602233
313.792,-3.58234277
313.833,-0.888831633
313.875,2.670597367
313.917,-35.52535417
313.958,-2.41342483
314,2.7959815
314.042,-11.82691583
314.083,5.737084167
314.125,7.7989815
314.167,2.6719815
314.208,-0.4706583
314.25,-2.550304333
314.292,0.7572489
314.333,5.963229333
314.375,3.318555
314.417,-1.894457833
314.458,1.1568618
314.5,1.4636683
314.542,4.121565633
314.583,0.6326683
314.625,2.8826683
314.667,0.95764
314.708,0.2256683
314.75,29.40096283
314.792,8.600932567
314.833,-3.59988257
314.875,10.4681011
314.917,-39.46819153
314.958,-4.06043973
315,-0.07179447
315.042,-13.00347193
315.083,4.802520967
315.125,10.28913773
315.167,3.6236683
315.208,-0.6235083
315.25,-4.698290433
315.292,3.265551533
315.333,-1.788700733
315.375,1.179974967
315.417,2.9639263
315.458,-1.702272533
315.5,3.1428825
315.542,-1.678896733
315.583,5.750926233
315.625,2.5820289
315.667,-1.725868433
315.708,-3.361448933
315.75,29.83979873
315.792,10.00167067
315.833,-6.05223173
315.875,7.814452133
315.917,-41.41474317
315.958,-0.2747788
316,-7.221514633
316.042,-9.134507533
316.083,11.22065277
316.125,1.1085572
316.167,3.1343827
316.208,-2.297948833
316.25,-0.3239874
316.292,6.0077789
316.333,-1.956368433
316.375,3.2555452
316.417,3.3518001
316.458,-2.625868433
316.5,1.8020289
316.542,0.9760289
316.583,1.9200289
316.625,3.1600289
316.667,-1.702583833
316.708,27.266249
316.75,5.9686511
316.792,0.3396517
316.833,9.9782801
316.875,-42.38770907
316.917,-5.9420386
316.958,-4.4273553
317,4.05009627
317.042,-4.877340133
317.083,6.1797789
317.125,2.2375572
317.167,1.2477789
317.208,-3.123552633
317.25,2.18743
317.292,4.7173235
317.333,-2.369297733
317.375,2.2420338
317.417,2.4531773
317.458,-2.464252633
317.5,1.0311702
317.542,2.7870289
317.583,2.7570289
317.625,-0.287896733
317.667,-2.295896733
317.708,28.5951931
317.75,5.844109433
317.792,-5.1753118
317.833,-4.084363033
317.875,-27.8403092
317.917,-3.33017733
317.958,2.2135289
318,-2.713743433
318.042,-0.767514633
318.083,6.6785735
318.125,-2.416118433
318.167,0.8236588
318.208,2.9175452
318.25,0.085131567
318.292,2.3846398
318.333,1.7908072
318.375,2.0180289
318.417,-2.309868433
318.458,0.9130289
318.5,3.2840289
318.542,-1.678868433
318.583,2.1110289
318.625,2.5352609
318.667,0.4856127
318.708,15.2691295
318.75,19.81789143
318.792,-3.7274723
318.833,-0.981116367
318.875,-32.39586207
318.917,-3.39932597
318.958,-7.4069379
319,1.187132967
319.042,4.152846967
319.083,4.0036588
319.125,1.3491702
319.167,1.0240289
319.208,-1.993868433
319.25,0.9395211
319.292,4.5270289
319.333,-0.918868433
319.375,0.9600289
319.417,2.0082609
319.458,-1.656404433
319.5,2.0123769
319.542,1.3763769
319.583,0.844595567
319.625,-2.366637367
319.667,-1.748315567
319.708,33.6868552
319.75,5.028818933
319.792,16.95987347
319.833,-43.8192038
319.875,-3.733339033
319.917,-8.265783533
319.958,3.130244767
320,2.9051308
320.042,1.4861138
320.083,-3.506642033
320.125,-0.4563401
320.167,4.6896599
320.208,5.300441233
320.25,2.6406316
320.292,1.9927505
320.333,-0.310376133
320.375,-1.473376133
320.417,2.1154052
320.458,0.645708767
320.5,0.304935167
320.542,4.0294005
320.583,-1.381671133
320.625,-2.0460948
320.667,32.01148303
320.708,-22.87657583
320.75,-3.8148966
320.792,0.701135
320.833,5.27727833
320.875,40.48877273
320.917,-35.91533527
320.958,0.1726303
321,-13.0267506
321.042,-1.420347833
321.083,3.0604052
321.125,2.6564052
321.167,-1.817376133
321.208,-0.093187933
321.25,3.3601578
321.292,-1.231376133
321.333,3.4038819
321.375,3.0313831
321.417,-1.831376133
321.458,-1.248695733
321.5,3.8810585
321.542,1.608614567
321.583,0.031884
321.625,29.2204272
321.667,-41.46671903
321.708,5.123347033
321.75,3.397390067
321.792,35.41852833
321.833,7.1565692
321.875,4.108242333
321.917,-37.91119277
321.958,-14.26018073
322,-8.042998767
322.042,2.374172033
322.083,9.0607521
322.125,2.1032516
322.167,-3.917600433
322.208,-4.374147833
322.25,4.7246052
322.292,-1.118147833
322.333,8.0176609
322.375,-3.317397267
322.417,3.4930413
322.458,1.6528885
322.5,-1.7922858
322.542,27.0250007
322.583,15.25442937
322.625,-1.08597633
322.667,-2.2671431
322.708,-0.604275967
322.75,-29.95337487
322.792,-30.50827983
322.833,36.47455137
322.875,-33.26929643
322.917,-1.377205233
322.958,-5.211869767
323,3.404208467
323.042,4.4629249
323.083,6.1819249
323.125,-1.853972433
323.167,1.4469249
323.208,-1.669972433
323.25,2.348011
323.292,-1.752125033
323.333,4.410822233
323.375,-1.533972433
323.417,3.4628379
323.458,0.853844267
323.5,0.335376533
323.542,30.5774815
323.583,-34.0212402
323.625,-0.208896067
323.667,8.204497667
323.708,-0.429623
323.75,1.72541
323.792,22.3989173
323.833,24.37001037
323.875,-35.57034377
323.917,-15.38622303
323.958,-6.741130733
324,-4.206956767
324.042,7.735844
324.083,11.42003523
324.125,-4.644156
324.167,-0.155247767
324.208,9.890949967
324.25,-4.316869767
324.292,3.563833533
324.333,6.027822233
324.375,0.171151867
324.417,-5.165226467
324.458,3.854737233
324.5,9.401650733
324.542,-4.000754167
324.583,3.560825933
324.625,-5.3491043
324.667,10.59459237
324.708,0.571398567
324.75,-2.927948667
324.792,3.285940733
324.833,20.3560772
324.875,8.295283567
324.917,13.5457642
324.958,-35.200959
325,-15.68565923
325.042,-6.179770733
325.083,-1.035278133
325.125,8.9773627
325.167,0.6618553
325.208,1.0521775
325.25,1.6424397
325.292,1.1876966
325.333,1.9676079
325.375,-0.215200733
325.417,2.6276966
325.458,2.4996966
325.5,0.7750446
325.542,23.3981395
325.583,12.69924977
325.625,5.6083659
325.667,-33.80361173
325.708,-13.95065763
325.75,2.6959905
325.792,-3.600384933
325.833,-1.936347933
325.875,5.630356833
325.917,-3.360776767
325.958,0.899741967
326,-5.591200733
326.042,0.223799267
326.083,6.0036966
326.125,4.2797249
326.167,1.6586966
326.208,-3.237172433
326.25,2.3826966
326.292,-1.797200733
326.333,3.737622233
326.375,-1.647200733
326.417,3.4226966
326.458,4.0419286
326.5,0.6980446
326.542,30.30608333
326.583,6.658911533
326.625,6.1320443
326.667,-25.93187287
326.708,-4.2821969
326.75,-8.636565533
326.792,2.669451833
326.833,7.675658767
326.875,-33.5388088
326.917,22.12285623
326.958,0.7447162
327,-1.513561133
327.042,7.5087249
327.083,1.8807249
327.125,0.4497249
327.167,-2.586172433
327.208,3.2377249
327.25,1.6828409
327.292,1.8320446
327.333,-1.682708433
327.375,1.6840729
327.417,2.4250729
327.458,-1.532781833
327.5,2.2477147
327.542,3.0069267
327.583,-1.551137833
327.625,-2.674854633
327.667,10.67994277
327.708,18.3099844
327.75,6.927872033
327.792,6.749565633
327.833,2.143012533
327.875,9.358066033
327.917,-35.1436395
327.958,-9.270261733
328,-5.0590147
328.042,8.403438867
328.083,1.202799267
328.125,1.9846966
328.167,3.898622233
328.208,-2.557172433
328.25,1.0957249
328.292,3.1187249
328.333,2.4907249
328.375,-4.045605767
328.417,2.8520729
328.458,2.6390729
328.5,0.9330729
328.542,13.21634797
328.583,5.6713508
328.625,-4.257937433
328.667,21.71354297
328.708,-28.12058377
328.75,-6.3140171
328.792,32.7333497
328.833,-35.88525627
328.875,3.319918167
328.917,-3.0228317
328.958,-4.351626367
329,7.5201683
329.042,3.1531683
329.083,1.6121683
329.125,-4.989729033
329.167,-0.1418317
329.208,0.5361683
329.25,19.1391235
329.292,7.011771667
329.333,0.295198133
329.375,1.6978008
329.417,-4.556623667
329.458,-5.437378767
329.5,-1.328399533
329.542,-3.8209998
329.583,-2.513843433
329.625,-0.866764967
329.667,-23.4367213
329.708,2.20422367
329.75,2.157542667
329.792,-0.489092433
329.833,3.2386896
329.875,4.6253246
329.917,-5.181099667
329.958,4.096453367
330,-5.762729033
330.042,1.027270967
330.083,0.434270967
330.125,6.278065633
330.167,0.7741683
330.208,-0.828729033
330.25,1.9661683
330.292,-3.027729033
330.333,3.0041749
330.375,5.460735233
330.417,-1.647172433
330.458,0.5597249
330.5,1.6767249
330.542,-0.1312751
330.583,30.80693777
330.625,8.043035333
330.667,7.004401033
330.708,-32.3751652
330.75,-11.09121917
330.792,-0.5069239
330.833,-8.870382533
330.875,8.484782667
330.917,-5.3994201
330.958,-0.183244833
331,-1.1298942
331.042,-4.181798067
331.083,6.021727567
331.125,2.3344023
331.167,8.408233533
331.208,-3.119172433
331.25,2.2247249
331.292,1.5441666
331.333,0.5716627
331.375,3.902182633
331.417,5.000074833
331.458,-1.653172433
331.5,1.9177249
331.542,1.8237249
331.583,2.3842171
331.625,-0.261172433
331.667,3.207921
331.708,8.612210433
331.75,3.2099503
331.792,21.2223334
331.833,12.2052961
331.875,8.851164567
331.917,-34.53891937
331.958,-17.24660513
332,1.1791775
332.042,-8.465172433
332.083,5.540116267
332.125,5.794622233
332.167,-1.1548164
332.208,2.8921662
332.25,-2.489172433
332.292,4.654593933
332.333,4.8747249
332.375,-1.647172433
332.417,2.1527249
332.458,1.4257249
332.5,1.1759537
332.542,0.849056367
332.583,1.573114
332.625,0.1000175
332.667,34.62879447
332.708,-27.89636867
332.75,3.394272367
332.792,-2.8210855
332.833,23.5341057
332.875,18.9170286
332.917,-43.4630718
332.958,-2.303539533
333,-10.31917243
333.042,2.4577249
333.083,1.908827567
333.125,4.1797249
333.167,2.7727249
333.208,-1.1897447
333.25,0.8777841
333.292,4.0733216
333.333,-0.944172433
333.375,1.7257249
333.417,4.714918933
333.458,-1.713620833
333.5,2.1447841
333.542,-0.478318633
333.583,-1.953353533
333.625,5.670104633
333.667,-0.537516733
333.708,27.7593949
333.75,5.027152
333.792,3.158630933
333.833,4.333039367
333.875,-35.39178593
333.917,-5.30160703
333.958,-9.888674033
334,-9.67110907
334.042,16.9281762
334.083,-2.477211733
334.125,1.2196856
334.167,0.1246856
334.208,1.3636856
334.25,0.961325967
334.292,0.8706856
334.333,1.7501762
334.375,-1.475211733
334.417,1.3866856
334.458,0.593788267
334.5,2.4384094
334.542,-1.388101533
334.583,3.619293733
334.625,29.5452677
334.667,4.073614967
334.708,-29.49126097
334.75,-2.2954189
334.792,-4.749641233
334.833,2.861723933
334.875,37.04689057
334.917,-40.2305794
334.958,-3.023098333
335,-6.265211733
335.042,-1.204211733
335.083,10.1796856
335.125,-1.482211733
335.167,5.906582933
335.208,-1.866211733
335.25,2.9246856
335.292,-4.312211733
335.333,4.5606856
335.375,-1.482211733
335.417,3.3770336
335.458,3.6517542
335.5,-1.497533133
335.542,6.220060367
335.583,-4.374002867
335.625,2.025477
335.667,1.0383937
335.708,25.31809
335.75,9.383998967
335.792,-4.26102933
335.833,10.28296353
335.875,-40.99765777
335.917,-3.1661257
335.958,-4.996211733
336,-9.008109067
336.042,14.8726684
336.083,0.3676856
336.125,-0.6303144
336.167,-2.280211733
336.208,0.423788267
336.25,2.041427767
336.292,4.221128167
336.333,-1.630305867
336.375,2.644883267
336.417,-1.466907133
336.458,2.5153792
336.5,-1.459304333
336.542,3.171477
336.583,4.643477
336.625,-16.58999233
336.667,11.094354
336.708,30.1622747
336.75,2.8948733
336.792,4.56322173
336.833,6.144431033
336.875,-24.2438805
336.917,-17.15595813
336.958,-8.749130333
337,-1.8074929
337.042,10.245438
337.083,-1.824550333
337.125,-1.2015683
337.167,-0.5466728
337.208,-1.833662067
337.25,13.7895877
337.292,3.869710267
337.333,-4.5902653
337.375,-20.2221101
337.417,2.518128733
337.458,-6.280824267
337.5,-3.923324567
337.542,11.6166023
337.583,2.0742677
337.625,-0.8220242
337.667,1.4333251
337.708,-4.400499267
337.75,2.4993813
337.792,2.4798234
337.833,2.845051
337.875,-1.575828133
337.917,-0.305034533
337.958,-0.1924313
338,12.08436157
338.042,2.622807867
338.083,3.028881667
338.125,-7.398181867
338.167,5.4427633
338.208,-2.024532667
338.25,-2.297817733
338.292,1.8606864
338.333,-1.040023967
338.375,-9.727434067
338.417,1.883184133
338.458,-4.512972433
338.5,-0.810592233
338.542,2.4690045
338.583,2.4339667
338.625,4.4070716
338.667,-1.531154133
338.708,2.380199
338.75,-2.086676533
338.792,2.2177459
338.833,-1.464494933
338.875,2.02836
338.917,-1.419316433
338.958,4.9251722
339,2.17521
339.042,-2.743252733
339.083,1.1123982
339.125,0.086233567
339.167,-1.043301533
339.208,5.103067733
339.25,-1.453955633
339.292,0.343509067
339.333,2.5794125
339.375,-0.083628433
339.417,1.1096057
339.458,2.8367864
339.5,3.209409767
339.542,3.255409767
339.583,12.80768327
339.625,-4.523956967
339.667,-0.2983903
339.708,20.74983357
339.75,-0.0847372
339.792,-2.33289133
339.833,2.903416333
339.875,2.745138967
339.917,-30.43056453
339.958,-19.63785697
340,-10.44055423
340.042,3.632630067
340.083,10.9818987
340.125,0.3111722
340.167,-4.172306733
340.208,1.5731053
340.25,-0.267344533
340.292,4.3138241
340.333,-1.416401533
340.375,3.0881057
340.417,-1.868090633
340.458,1.8380679
340.5,-0.615291467
340.542,1.8026549
340.583,2.6754004
340.625,1.4274391
340.667,0.6988226
340.708,-0.7454711
340.75,17.22587607
340.792,18.66417577
340.833,1.52433147
340.875,7.227662267
340.917,-38.11725567
340.958,-9.08507383
341,-15.50933777
341.042,11.6897534
341.083,-9.61091987
341.125,8.762097033
341.167,-1.410798133
341.208,4.0359076
341.25,2.0686911
341.292,-0.635420533
341.333,-1.510571333
341.375,2.3881049
341.417,0.928676467
341.458,-0.501235033
341.5,1.8505301
341.542,1.9461911
341.583,-1.185303533
341.625,1.8032081
341.667,0.8030959
341.708,25.92384237
341.75,6.14351607
341.792,19.16535917
341.833,-39.85624407
341.875,-13.05885937
341.917,-7.727140333
341.958,-3.894685767
342,10.44965823
342.042,3.5471227
342.083,-9.356090467
342.125,0.1498769
342.167,1.5609052
342.208,-4.438092633
342.25,5.8839151
342.292,3.372502667
