"$Flow file for segment 109, flow allocation from historic 2016 WHI Run YC 08/14/2023",,,
",,,",,,
JDAY,WdamL,WdamU,Spill
232.750,0.291,4.145,0
232.792,0.357,4.079,0
232.833,0.364,4.072,0
232.875,0.374,4.062,0
232.917,0.374,4.062,0
232.958,0.382,4.054,0
233.000,0.322,4.114,0
233.042,0.337,4.099,0
233.083,0.291,4.145,0
233.125,0.263,4.161,0
233.167,0.309,4.127,0
233.208,0.362,4.084,0
233.250,0.385,4.045,0
233.292,0.416,4.014,0
233.333,0.433,3.985,0
233.375,0.404,4.03,0
233.417,0.305,4.131,0
233.458,0.257,4.191,0
233.500,0.184,4.252,0
233.542,0.236,4.2,0
233.583,0.196,4.228,0
233.625,0.227,4.209,0
233.667,0.268,4.168,0
233.708,0.263,4.173,0
233.750,0.323,4.113,0
233.792,0.326,4.122,0
233.833,0.318,4.106,0
233.875,0.365,4.071,0
233.917,0.368,4.068,0
233.958,0.332,4.104,0
234.000,0.377,4.059,0
234.042,0.379,4.057,0
234.083,0.382,4.054,0
234.125,0.389,4.045,0
234.167,0.398,4.032,0
234.208,0.467,3.963,0
234.250,0.408,4.022,0
234.292,0.408,4.022,0
234.333,0.416,4.014,0
234.375,0.374,4.056,0
234.417,0.317,4.117,0
234.458,0.281,4.155,0
234.500,0.235,4.201,0
234.542,0.241,4.195,0
234.583,0.169,4.267,0
234.625,0.165,4.271,0
234.667,0.264,4.172,0
234.708,0.291,4.145,0
234.750,0.35,4.086,0
234.792,0.333,4.103,0
234.833,0.36,4.076,0
234.875,0.318,4.118,0
234.917,0.334,4.102,0
234.958,0.398,4.038,0
235.000,0.45,3.986,0
235.042,0.469,3.955,0
235.083,0.426,4.02,0
235.125,0.332,4.098,0
235.167,0.373,4.057,0
235.208,0.397,4.033,0
235.250,0.402,4.028,0
235.292,0.388,4.03,0
235.333,0.461,3.981,0
235.375,0.443,3.987,0
235.417,0.385,4.047,0
235.458,0.291,4.133,0
235.500,0.212,4.224,0
235.542,0.269,4.167,0
235.583,0.279,4.169,0
235.625,0.282,4.154,0
235.667,0.305,4.131,0
235.708,0.309,4.115,0
235.750,0.365,4.071,0
235.792,0.361,4.075,0
235.833,0.419,4.017,0
235.875,0.41,4.038,0
235.917,0.41,4.026,0
235.958,0.388,4.036,0
236.000,0.344,4.092,0
236.042,0.382,4.054,0
236.083,0.414,4.018,0
236.125,0.409,4.021,0
236.167,0.393,4.037,0
236.208,0.426,4.004,0
236.250,0.406,4.024,0
236.292,0.397,4.033,0
236.333,0.408,4.022,0
236.375,0.362,4.068,0
236.417,0.303,4.127,0
236.458,0.254,4.176,0
236.500,0.154,4.282,0
236.542,0.17,4.266,0
236.583,0.237,4.199,0
236.625,0.29,4.146,0
236.667,0.362,4.074,0
236.708,0.419,4.017,0
236.750,0.469,3.967,0
236.792,0.47,3.966,0
236.833,0.443,3.993,0
236.875,0.452,3.984,0
236.917,0.467,3.969,0
236.958,0.482,3.954,0
237.000,0.485,3.947,0
237.042,0.453,3.977,0
237.083,0.434,3.996,0
237.125,0.43,4,0
237.167,0.423,4.007,0
237.208,0.463,3.967,0
237.250,0.466,3.964,0
237.292,0.53,3.9,0
237.333,0.474,3.992,0
237.375,0.438,4.042,0
237.417,0.405,4.099,0
237.458,0.356,4.136,0
237.500,0.268,4.224,0
237.542,0.228,4.264,0
237.583,0.234,4.258,0
237.625,0.276,4.204,0
237.667,0.369,4.123,0
237.708,0.359,4.133,0
237.750,0.42,4.084,0
237.792,0.43,4.062,0
237.833,0.453,4.027,0
237.875,0.462,4.03,0
237.917,0.468,4.024,0
237.958,0.476,4.028,0
238.000,0.46,4.032,0
238.042,0.38,4.1,0
238.083,0.422,4.07,0
238.125,0.4,4.092,0
238.167,0.44,4.052,0
238.208,0.411,4.081,0
238.250,0.469,4.035,0
238.292,0.476,4.004,0
238.333,0.478,4.014,0
238.375,0.435,4.057,0
238.417,0.362,4.13,0
238.458,0.317,4.175,0
238.500,0.285,4.207,0
238.542,0.255,4.237,0
238.583,0.266,4.226,0
238.625,0.265,4.227,0
238.667,0.364,4.128,0
238.708,0.358,4.134,0
238.750,0.399,4.093,0
238.792,0.48,4.012,0
238.833,0.503,3.989,0
238.875,0.499,3.993,0
238.917,0.529,3.963,0
238.958,0.554,3.938,0
239.000,0.486,4.006,0
239.042,0.469,4.023,0
239.083,0.497,3.995,0
239.125,0.506,3.986,0
239.167,0.47,4.022,0
239.208,0.439,4.053,0
239.250,0.42,4.072,0
239.292,0.456,4.036,0
239.333,0.459,4.033,0
239.375,0.354,4.126,0
239.417,0.359,4.145,0
239.458,0.263,4.229,0
239.500,0.276,4.216,0
239.542,0.304,4.188,0
239.583,0.322,4.158,0
239.625,0.33,4.174,0
239.667,0.393,4.099,0
239.708,0.405,4.087,0
239.750,0.451,4.041,0
239.792,0.441,4.039,0
239.833,0.509,3.983,0
239.875,0.514,3.99,0
239.917,0.516,3.976,0
239.958,0.527,3.953,0
240.000,0.483,4.009,0
240.042,0.417,4.075,0
240.083,0.386,4.106,0
240.125,0.364,4.128,0
240.167,0.466,4.026,0
240.208,0.479,4.013,0
240.250,0.495,3.997,0
240.292,0.512,3.98,0
240.333,0.519,3.973,0
240.375,0.453,4.039,0
240.417,0.344,4.148,0
240.458,0.303,4.189,0
240.500,0.268,4.224,0
240.542,0.287,4.205,0
240.583,0.35,4.142,0
240.625,0.36,4.132,0
240.667,0.46,4.032,0
240.708,0.464,4.028,0
240.750,0.5,3.992,0
240.792,0.441,4.051,0
240.833,0.432,4.06,0
240.875,0.468,4.024,0
240.917,0.468,4.024,0
240.958,0.432,4.06,0
241.000,0.372,4.12,0
241.042,0.428,4.064,0
241.083,0.405,4.087,0
241.125,0.429,4.063,0
241.167,0.482,4.01,0
241.208,0.478,4.014,0
241.250,0.478,4.014,0
241.292,0.491,4.001,0
241.333,0.505,3.987,0
241.375,0.446,4.046,0
241.417,0.349,4.143,0
241.458,0.318,4.174,0
241.500,0.286,4.194,0
241.542,0.297,4.207,0
241.583,0.341,4.151,0
241.625,0.311,4.181,0
241.667,0.448,4.044,0
241.708,0.45,4.042,0
241.750,0.453,4.027,0
241.792,0.457,4.035,0
241.833,0.507,3.985,0
241.875,0.525,3.979,0
241.917,0.554,3.938,0
241.958,0.517,3.963,0
242.000,0.529,3.963,0
242.042,0.508,3.984,0
242.083,0.526,3.966,0
242.125,0.508,3.984,0
242.167,0.563,3.929,0
242.208,0.555,3.937,0
242.250,0.543,3.949,0
242.292,0.536,3.956,0
242.333,0.526,3.966,0
242.375,0.454,4.038,0
242.417,0.446,4.046,0
242.458,0.294,4.198,0
242.500,0.302,4.192,0
242.542,0.214,4.278,0
242.583,0.299,4.193,0
242.625,0.399,4.093,0
242.667,0.409,4.083,0
242.708,0.481,4.011,0
242.750,0.415,4.077,0
242.792,0.476,4.016,0
242.833,0.477,4.015,0
242.875,0.487,4.005,0
242.917,0.503,3.989,0
242.958,0.511,3.981,0
243.000,0.524,3.968,0
243.042,0.529,3.963,0
243.083,0.516,3.976,0
243.125,0.503,3.989,0
243.167,0.494,4,0
243.208,0.484,4.01,0
243.250,0.477,4.019,0
243.292,0.506,3.992,0
243.333,0.511,4.009,0
243.375,0.468,4.05,0
243.417,0.353,4.157,0
243.458,0.304,4.19,0
243.500,0.201,4.293,0
243.542,0.245,4.247,0
243.583,0.248,4.244,0
243.625,0.251,4.241,0
243.667,0.318,4.174,0
243.708,0.371,4.109,0
243.750,0.428,4.064,0
243.792,0.441,4.063,0
243.833,0.452,4.04,0
243.875,0.467,4.025,0
243.917,0.541,3.951,0
243.958,0.537,3.943,0
244.000,0.537,3.955,0
244.042,0.533,3.959,0
244.083,0.521,3.971,0
244.125,0.512,3.992,0
244.167,0.505,3.987,0
244.208,0.499,3.981,0
244.250,0.5,3.992,0
244.292,0.497,3.997,0
244.333,0.49,3.986,0
244.375,0.381,4.105,0
244.417,0.333,4.155,0
244.458,0.27,4.214,0
244.500,0.235,4.249,0
244.542,0.25,4.234,0
244.583,0.371,4.113,0
244.625,0.378,4.106,0
244.667,0.381,4.103,0
244.708,0.466,4.018,0
244.750,0.476,4.008,0
244.792,0.447,4.037,0
244.833,0.454,4.03,0
244.875,0.476,4.008,0
244.917,0.49,3.994,0
244.958,0.484,4,0
245.000,0.488,3.996,0
245.042,0.446,4.038,0
245.083,0.464,4.02,0
245.125,0.439,4.045,0
245.167,0.379,4.105,0
245.208,0.413,4.071,0
245.250,0.457,4.027,0
245.292,0.52,3.964,0
245.333,0.515,3.971,0
245.375,0.402,4.084,0
245.417,0.343,4.143,0
245.458,0.331,4.153,0
245.500,0.271,4.213,0
245.542,0.339,4.145,0
245.583,0.397,4.087,0
245.625,0.413,4.071,0
245.667,0.424,4.06,0
245.708,0.423,4.049,0
245.750,0.423,4.075,0
245.792,0.381,4.103,0
245.833,0.381,4.103,0
245.875,0.391,4.093,0
245.917,0.411,4.061,0
245.958,0.428,4.056,0
246.000,0.425,4.059,0
246.042,0.429,4.069,0
246.083,0.427,4.057,0
246.125,0.46,4.024,0
246.167,0.45,4.022,0
246.208,0.444,4.04,0
246.250,0.492,3.992,0
246.292,0.561,3.923,0
246.333,0.566,3.932,0
246.375,0.498,3.974,0
246.417,0.347,4.137,0
246.458,0.297,4.187,0
246.500,0.29,4.194,0
246.542,0.29,4.194,0
246.583,0.342,4.142,0
246.625,0.361,4.123,0
246.667,0.43,4.054,0
246.708,0.47,4.014,0
246.750,0.481,4.003,0
246.792,0.492,3.992,0
246.833,0.459,4.025,0
246.875,0.476,4.008,0
246.917,0.434,4.05,0
246.958,0.431,4.053,0
247.000,0.421,4.063,0
247.042,0.48,4.004,0
247.083,0.406,4.078,0
247.125,0.382,4.102,0
247.167,0.421,4.063,0
247.208,0.41,4.074,0
247.250,0.346,4.138,0
247.292,0.34,4.144,0
247.333,0.395,4.089,0
247.375,0.321,4.163,0
247.417,0.211,4.273,0
247.458,0.215,4.269,0
247.500,0.28,4.204,0
247.542,0.223,4.261,0
247.583,0.302,4.182,0
247.625,0.254,4.23,0
247.667,0.363,4.109,0
247.708,0.43,4.068,0
247.750,0.482,4.002,0
247.792,0.508,3.976,0
247.833,0.484,4,0
247.875,0.492,3.992,0
247.917,0.44,4.032,0
247.958,0.408,4.076,0
248.000,0.449,4.049,0
248.042,0.448,4.036,0
248.083,0.438,4.046,0
248.125,0.479,3.993,0
248.167,0.5,3.984,0
248.208,0.53,3.954,0
248.250,0.527,3.971,0
248.292,0.483,4.001,0
248.333,0.483,4.001,0
248.375,0.368,4.104,0
248.417,0.25,4.234,0
248.458,0.24,4.244,0
248.500,0.239,4.245,0
248.542,0.242,4.242,0
248.583,0.327,4.157,0
248.625,0.378,4.106,0
248.667,0.367,4.117,0
248.708,0.437,4.047,0
248.750,0.457,4.027,0
248.792,0.397,4.087,0
248.833,0.379,4.105,0
248.875,0.45,4.034,0
248.917,0.468,4.016,0
248.958,0.482,4.002,0
249.000,0.493,3.991,0
249.042,0.497,3.987,0
249.083,0.493,3.991,0
249.125,0.482,4.002,0
249.167,0.472,4.012,0
249.208,0.462,4.022,0
249.250,0.447,4.039,0
249.292,0.498,3.994,0
249.333,0.487,4.003,0
249.375,0.412,4.08,0
249.417,0.345,4.145,0
249.458,0.341,4.147,0
249.500,0.279,4.205,0
249.542,0.255,4.229,0
249.583,0.246,4.238,0
249.625,0.245,4.241,0
249.667,0.353,4.131,0
249.708,0.35,4.134,0
249.750,0.417,4.067,0
249.792,0.372,4.112,0
249.833,0.397,4.087,0
249.875,0.418,4.066,0
249.917,0.394,4.09,0
249.958,0.414,4.07,0
250.000,0.362,4.122,0
250.042,0.359,4.125,0
250.083,0.417,4.055,0
250.125,0.423,4.063,0
250.167,0.433,4.065,0
250.208,0.378,4.106,0
250.250,0.43,4.054,0
250.292,0.443,4.025,0
250.333,0.42,4.07,0
250.375,0.401,4.083,0
250.417,1.643,2.673,0
250.458,2.068,2.256,0
250.500,2.221,2.101,0
250.542,2.215,2.091,0
250.583,2.202,2.086,0
250.625,2.158,2.132,0
250.667,2.255,2.029,0
250.708,2.296,1.982,0
250.750,2.39,1.88,0
250.792,2.5,1.77,0
250.833,2.552,1.72,0
250.875,2.652,1.62,0
250.917,2.76,1.512,0
250.958,2.809,1.463,0
251.000,2.808,1.464,0
251.042,2.768,1.504,0
251.083,2.675,1.597,0
251.125,2.636,1.636,0
251.167,2.577,1.695,0
251.208,2.576,1.696,0
251.250,2.577,1.695,0
251.292,2.578,1.694,0
251.333,2.575,1.697,0
251.375,2.53,1.742,0
251.417,2.428,1.844,0
251.458,2.388,1.884,0
251.500,2.285,1.987,0
251.542,2.189,2.081,0
251.583,2.195,2.075,0
251.625,2.204,2.066,0
251.667,2.21,2.06,0
251.708,2.306,1.966,0
251.750,2.341,1.931,0
251.792,2.446,1.828,0
251.833,2.49,1.786,0
251.875,2.589,1.689,0
251.917,2.592,1.686,0
251.958,2.593,1.685,0
252.000,2.591,1.687,0
252.042,2.693,1.585,0
252.083,2.796,1.482,0
252.125,2.798,1.48,0
252.167,2.787,1.491,0
252.208,2.782,1.53,0
252.250,2.776,1.528,0
252.292,2.757,1.521,0
252.333,2.696,1.594,0
252.375,2.64,1.638,0
252.417,2.53,1.748,0
252.458,2.38,1.898,0
252.500,2.275,2.003,0
252.542,2.106,2.16,0
252.583,2.071,2.207,0
252.625,2.034,2.242,0
252.667,2.045,2.241,0
252.708,2.124,2.15,0
252.750,2.184,2.078,0
252.792,2.294,1.98,0
252.833,2.402,1.872,0
252.875,2.488,1.786,0
252.917,2.604,1.682,0
252.958,2.657,1.605,0
253.000,2.665,1.609,0
253.042,2.715,1.559,0
253.083,2.621,1.653,0
253.125,2.621,1.653,0
253.167,2.627,1.647,0
253.208,2.622,1.652,0
253.250,2.622,1.652,0
253.292,2.68,1.594,0
253.333,2.679,1.595,0
253.375,2.679,1.595,0
253.417,2.52,1.754,0
253.458,2.442,1.83,0
253.500,2.442,1.83,0
253.542,2.174,2.098,0
253.583,2.126,2.148,0
253.625,2.122,2.152,0
253.667,2.118,2.16,0
253.708,2.217,2.063,0
253.750,2.316,1.958,0
253.792,2.43,1.844,0
253.833,2.525,1.749,0
253.875,2.64,1.634,0
253.917,2.643,1.629,0
253.958,2.746,1.526,0
254.000,2.746,1.526,0
254.042,2.848,1.424,0
254.083,2.88,1.392,0
254.125,2.88,1.392,0
254.167,2.885,1.387,0
254.208,2.948,1.326,0
254.250,2.946,1.326,0
254.292,2.993,1.281,0
254.333,2.982,1.278,0
254.375,2.999,1.285,0
254.417,2.738,1.534,0
254.458,2.478,1.794,0
254.500,2.478,1.794,0
254.542,2.15,2.122,0
254.583,2.109,2.163,0
254.625,2.07,2.202,0
254.667,2.07,2.19,0
254.708,2.17,2.104,0
254.750,2.241,2.033,0
254.792,2.251,2.021,0
254.833,2.306,1.978,0
254.875,2.366,1.908,0
254.917,2.468,1.806,0
254.958,2.502,1.76,0
255.000,2.509,1.765,0
255.042,2.617,1.657,0
255.083,2.657,1.617,0
255.125,2.657,1.617,0
255.167,2.669,1.617,0
255.208,2.66,1.602,0
255.250,2.667,1.607,0
255.292,2.735,1.539,0
255.333,2.677,1.597,0
255.375,2.677,1.597,0
255.417,2.394,1.88,0
255.458,2.192,2.082,0
255.500,2.191,2.081,0
255.542,1.96,2.312,0
255.583,1.93,2.342,0
255.625,1.882,2.39,0
255.667,1.952,2.322,0
255.708,2.088,2.186,0
255.750,2.185,2.089,0
255.792,2.238,2.036,0
255.833,2.27,2.004,0
255.875,2.321,1.953,0
255.917,2.336,1.938,0
255.958,2.442,1.832,0
256.000,2.442,1.832,0
256.042,2.53,1.744,0
256.083,2.57,1.702,0
256.125,2.57,1.702,0
256.167,2.645,1.627,0
256.208,2.673,1.601,0
256.250,2.675,1.603,0
256.292,2.768,1.504,0
256.333,2.729,1.543,0
256.375,2.729,1.543,0
256.417,2.522,1.75,0
256.458,2.422,1.852,0
256.500,2.42,1.852,0
256.542,2.377,1.885,0
256.583,2.277,1.997,0
256.625,2.283,2.003,0
256.667,2.291,1.983,0
256.708,2.395,1.879,0
256.750,2.508,1.766,0
256.792,2.513,1.749,0
256.833,2.603,1.671,0
256.875,2.672,1.602,0
256.917,2.736,1.55,0
256.958,2.73,1.546,0
257.000,2.728,1.536,0
257.042,2.837,1.439,0
257.083,2.886,1.39,0
257.125,2.888,1.39,0
257.167,2.838,1.438,0
257.208,2.899,1.379,0
257.250,2.898,1.378,0
257.292,2.905,1.377,0
257.333,2.969,1.337,0
257.375,2.963,1.335,0
257.417,2.939,1.375,0
257.458,2.757,1.531,0
257.500,2.552,1.722,0
257.542,2.445,1.835,0
257.583,2.333,1.947,0
257.625,2.223,2.057,0
257.667,2.268,2.008,0
257.708,2.383,1.893,0
257.750,2.383,1.893,0
257.792,2.51,1.764,0
257.833,2.573,1.701,0
257.875,2.573,1.701,0
257.917,2.654,1.62,0
257.958,2.657,1.623,0
258.000,2.656,1.632,0
258.042,2.716,1.568,0
258.083,2.754,1.524,0
258.125,2.816,1.466,0
258.167,2.878,1.44,0
258.208,2.879,1.443,0
258.250,2.939,1.379,0
258.292,2.926,1.372,0
258.333,2.989,1.335,0
258.375,2.934,1.376,0
258.417,2.769,1.539,0
258.458,2.623,1.685,0
258.500,2.479,1.833,0
258.542,2.3,1.996,0
258.583,2.219,2.079,0
258.625,2.163,2.143,0
258.667,2.134,2.148,0
258.708,2.229,2.045,0
258.750,2.228,2.044,0
258.792,2.275,1.997,0
258.833,2.417,1.845,0
258.875,2.528,1.746,0
258.917,2.529,1.747,0
258.958,2.653,1.651,0
259.000,2.706,1.608,0
259.042,2.763,1.537,0
259.083,2.668,1.636,0
259.125,2.666,1.63,0
259.167,2.778,1.53,0
259.208,2.719,1.587,0
259.250,2.682,1.626,0
259.292,2.686,1.628,0
259.333,2.685,1.627,0
259.375,2.681,1.631,0
259.417,2.623,1.681,0
259.458,2.508,1.792,0
259.500,2.333,1.969,0
259.542,2.249,2.055,0
259.583,2.147,2.165,0
259.625,2.128,2.156,0
259.667,2.164,2.108,0
259.708,2.164,2.108,0
259.750,2.222,2.05,0
259.792,2.308,1.964,0
259.833,2.409,1.863,0
259.875,2.471,1.803,0
259.917,2.58,1.692,0
259.958,2.629,1.643,0
260.000,2.686,1.59,0
260.042,2.766,1.524,0
260.083,2.822,1.48,0
260.125,2.882,1.414,0
260.167,2.913,1.385,0
260.208,2.816,1.472,0
260.250,2.778,1.516,0
260.292,2.719,1.581,0
260.333,2.717,1.581,0
260.375,2.984,1.736,0
260.417,2.998,1.822,0
260.458,2.832,1.99,0
260.500,2.605,2.203,0
260.542,2.482,2.312,0
260.583,2.371,2.423,0
260.625,2.329,2.465,0
260.667,2.327,2.455,0
260.708,2.378,2.418,0
260.750,2.503,2.307,0
260.792,2.57,2.226,0
260.833,2.595,2.189,0
260.875,2.72,2.09,0
260.917,2.761,2.035,0
260.958,2.767,2.029,0
261.000,2.771,2.025,0
261.042,2.837,1.947,0
261.083,2.963,1.833,0
261.125,2.976,1.828,0
261.167,3.027,1.781,0
261.208,3.074,1.734,0
261.250,3.071,1.731,0
261.292,3.08,1.73,0
261.333,3.089,1.725,0
261.375,2.993,1.813,0
261.417,2.881,1.933,0
261.458,2.638,2.176,0
261.500,2.487,2.317,0
261.542,2.315,2.481,0
261.583,2.24,2.556,0
261.625,2.122,2.674,0
261.667,2.123,2.673,0
261.708,2.129,2.667,0
261.750,2.244,2.552,0
261.792,2.314,2.484,0
261.833,2.409,2.389,0
261.875,2.527,2.273,0
261.917,2.579,2.221,0
261.958,2.626,2.174,0
262.000,2.674,2.126,0
262.042,2.674,2.126,0
262.083,2.742,2.058,0
262.125,2.741,2.059,0
262.167,2.744,2.06,0
262.208,2.579,2.221,0
262.250,2.485,2.315,0
262.292,2.369,2.431,0
262.333,2.374,2.426,0
262.375,2.38,2.42,0
262.417,2.333,2.465,0
262.458,2.149,2.649,0
262.500,1.992,2.806,0
262.542,1.872,2.926,0
262.583,1.753,3.033,0
262.625,1.682,3.13,0
262.667,1.675,3.123,0
262.708,1.718,3.08,0
262.750,1.853,2.945,0
262.792,1.894,2.89,0
262.833,1.959,2.839,0
262.875,2.134,2.662,0
262.917,2.258,2.538,0
262.958,2.25,2.56,0
263.000,2.244,2.552,0
263.042,2.296,2.5,0
263.083,2.29,2.494,0
263.125,2.372,2.424,0
263.167,2.367,2.429,0
263.208,2.36,2.436,0
263.250,2.291,2.505,0
263.292,2.249,2.547,0
263.333,2.248,2.548,0
263.375,2.269,2.579,0
263.417,2.743,3.147,0
263.458,2.579,3.309,0
263.500,2.448,3.438,0
263.542,2.381,3.499,0
263.583,2.29,3.58,0
263.625,2.236,3.634,0
263.667,2.167,3.715,0
263.708,2.183,3.691,0
263.750,2.278,3.594,0
263.792,2.292,3.576,0
263.833,2.42,3.454,0
263.875,2.538,3.34,0
263.917,2.622,3.262,0
263.958,2.692,3.194,0
264.000,2.776,3.108,0
264.042,2.837,3.039,0
264.083,2.848,3.028,0
264.125,2.935,2.945,0
264.167,2.938,2.944,0
264.208,2.953,2.933,0
264.250,2.966,2.92,0
264.292,3.026,2.86,0
264.333,3.024,2.86,0
264.375,3.014,2.868,0
264.417,3.256,3.256,0
264.458,3.184,3.33,0
264.500,3.122,3.392,0
264.542,2.968,3.546,0
264.583,2.879,3.617,0
264.625,2.906,3.626,0
264.667,2.837,3.677,0
264.708,2.84,3.676,0
264.750,2.987,3.529,0
264.792,3.017,3.499,0
264.833,3.016,3.5,0
264.875,3.156,3.342,0
264.917,3.268,3.248,0
264.958,3.272,3.244,0
265.000,3.275,3.259,0
265.042,3.176,3.34,0
265.083,3.275,3.241,0
265.125,3.271,3.245,0
265.167,3.321,3.175,0
265.208,3.385,3.129,0
265.250,3.479,3.035,0
265.292,3.499,3.035,0
265.333,3.487,3.029,0
265.375,3.384,3.118,0
265.417,3.33,3.19,0
265.458,3.268,3.25,0
265.500,3.133,3.385,0
265.542,2.976,3.538,0
265.583,2.979,3.533,0
265.625,2.98,3.532,0
265.667,2.982,3.53,0
265.708,3.134,3.378,0
265.750,3.215,3.297,0
265.792,3.215,3.299,0
265.833,3.327,3.187,0
265.875,3.174,3.342,0
265.917,3.166,3.35,0
265.958,3.009,3.507,0
266.000,3.023,3.493,0
266.042,3.092,3.43,0
266.083,3.251,3.273,0
266.125,3.254,3.282,0
266.167,3.238,3.294,0
266.208,3.249,3.293,0
266.250,3.264,3.28,0
266.292,3.275,3.273,0
266.333,3.269,3.275,0
266.375,3.197,3.345,0
266.417,3.185,3.359,0
266.458,3.044,3.504,0
266.500,2.867,3.681,0
266.542,2.791,3.751,0
266.583,2.32,4.216,0
266.625,2.795,3.737,0
266.667,2.79,3.73,0
266.708,2.898,3.62,0
266.750,2.952,3.562,0
266.792,2.925,3.591,0
266.833,2.934,3.582,0
266.875,2.94,3.584,0
266.917,3.112,3.42,0
266.958,3.099,3.441,0
267.000,3.088,3.436,0
267.042,3.025,3.519,0
267.083,2.961,3.589,0
267.125,2.973,3.597,0
267.167,3.065,3.487,0
267.208,3.063,3.471,0
267.250,3.048,3.502,0
267.292,3.09,3.462,0
267.333,3.099,3.469,0
267.375,2.996,3.556,0
267.417,2.851,3.681,0
267.458,2.902,3.766,0
267.500,2.965,4.263,0
267.542,2.853,4.375,0
267.583,2.846,4.374,0
267.625,2.769,4.437,0
267.667,2.695,4.499,0
267.708,2.525,4.683,0
267.750,2.531,4.683,0
267.792,2.422,4.802,0
267.833,2.345,4.875,0
267.875,2.344,4.88,0
267.917,2.344,4.878,0
267.958,2.354,4.87,0
268.000,2.41,4.814,0
268.042,2.421,4.807,0
268.083,2.568,4.662,0
268.125,2.582,4.64,0
268.167,2.486,4.722,0
268.208,2.498,4.702,0
268.250,2.518,4.7,0
268.292,2.522,4.694,0
268.333,2.526,4.696,0
268.375,2.631,4.589,0
268.417,2.622,4.59,0
268.458,2.328,4.88,0
268.500,2.267,4.931,0
268.542,2.124,5.084,0
268.583,2.101,5.113,0
268.625,2.143,5.061,0
268.667,2.069,5.119,0
268.708,2.1,5.088,0
268.750,2.129,5.061,0
268.792,2.266,4.924,0
268.833,2.316,4.874,0
268.875,2.421,4.773,0
268.917,2.415,4.781,0
268.958,2.41,4.77,0
269.000,2.514,4.706,0
269.042,2.681,4.521,0
269.083,2.765,4.439,0
269.125,2.772,4.44,0
269.167,2.78,4.424,0
269.208,2.76,4.416,0
269.250,2.676,4.522,0
269.292,2.707,4.495,0
269.333,2.664,4.558,0
269.375,2.566,4.632,0
269.417,2.492,4.684,0
269.458,2.31,5.096,0
269.500,2.174,5.824,0
269.542,2.219,5.765,0
269.583,2.131,5.849,0
269.625,2.104,5.866,0
269.667,1.994,6.008,0
269.708,1.919,6.037,0
269.750,1.971,6.005,0
269.792,1.987,5.991,0
269.833,2.052,5.926,0
269.875,2.045,5.937,0
269.917,2.078,5.91,0
269.958,2.226,5.762,0
270.000,2.237,5.739,0
270.042,2.441,5.543,0
270.083,2.525,5.465,0
270.125,2.521,5.475,0
270.167,2.515,5.481,0
270.208,2.522,5.464,0
270.250,2.628,5.358,0
270.292,2.572,5.418,0
270.333,2.669,5.325,0
270.375,2.615,5.375,0
270.417,2.43,5.556,0
270.458,2.233,5.753,0
270.500,1.958,6.024,0
270.542,1.871,6.119,0
270.583,1.742,6.24,0
270.625,1.652,6.32,0
270.667,1.636,6.338,0
270.708,1.708,6.274,0
270.750,1.69,6.288,0
270.792,1.79,6.192,0
270.833,1.864,6.12,0
270.875,2.072,5.916,0
270.917,2.09,5.894,0
270.958,2.312,5.67,0
271.000,2.41,5.578,0
271.042,2.423,5.567,0
271.083,2.433,5.535,0
271.125,2.457,5.553,0
271.167,2.559,5.433,0
271.208,2.438,5.562,0
271.250,2.441,5.563,0
271.292,2.437,5.567,0
271.333,2.347,5.633,0
271.375,2.147,5.847,0
271.417,2.051,5.937,0
271.458,1.719,6.287,0
271.500,1.556,6.426,0
271.542,1.358,6.628,0
271.583,1.234,6.722,0
271.625,1.168,6.8,0
271.667,1.175,6.797,0
271.708,1.283,6.695,0
271.750,1.442,6.53,0
271.792,1.459,6.517,0
271.833,1.673,6.329,0
271.875,1.795,6.171,0
271.917,1.907,6.083,0
271.958,2.079,5.903,0
272.000,2.077,5.907,0
272.042,2.088,5.9,0
272.083,2.276,5.716,0
272.125,2.264,5.726,0
272.167,2.184,5.806,0
272.208,2.251,5.739,0
272.250,2.167,5.829,0
272.292,2.164,5.844,0
272.333,2.154,5.856,0
272.375,2.017,5.985,0
272.417,1.729,6.271,0
272.458,1.509,6.479,0
272.500,1.409,6.573,0
272.542,1.084,6.906,0
272.583,1.001,6.987,0
272.625,0.919,7.061,0
272.667,0.994,6.98,0
272.708,1.091,6.889,0
272.750,1.119,6.867,0
272.792,1.134,6.854,0
272.833,1.248,6.742,0
272.875,1.442,6.548,0
272.917,1.521,6.459,0
272.958,1.625,6.363,0
273.000,1.681,6.309,0
273.042,1.673,6.319,0
273.083,1.67,6.298,0
273.125,1.678,6.334,0
273.167,1.679,6.315,0
273.208,1.69,6.282,0
273.250,1.628,6.378,0
273.292,1.636,6.4,0
273.333,1.644,6.376,0
273.375,1.64,6.376,0
273.417,1.503,6.507,0
273.458,1.292,6.688,0
273.500,1.009,6.985,0
273.542,0.868,7.138,0
273.583,0.843,7.141,0
273.625,0.949,7.041,0
273.667,0.951,7.015,0
273.708,0.867,7.115,0
273.750,0.887,7.093,0
273.792,0.817,7.161,0
273.833,0.883,7.097,0
273.875,1.125,6.887,0
273.917,1.193,6.781,0
273.958,1.317,6.679,0
274.000,1.15,6.842,0
274.042,1.355,6.635,0
274.083,1.422,6.57,0
274.125,1.407,6.597,0
274.167,1.387,6.619,0
