$/MR Sac.-Trinity Lake/TRN-Spill Release/Flow/01Dec2015/1Hour/231.5.125.3.1/
      JDAY, Flow(cms)
323.167,0.0000
323.208,0.0000
323.250,0.0000
323.292,0.0000
323.333,0.0000
323.375,0.0000
323.417,0.0000
323.458,0.0000
323.500,0.0000
323.542,0.0000
323.583,0.0000
323.625,0.0000
323.667,0.0000
323.708,0.0000
323.750,0.0000
323.792,0.0000
323.833,0.0000
323.875,0.0000
323.917,0.0000
323.958,0.0000
324.000,0.0000
324.042,0.0000
324.083,0.0000
324.125,0.0000
324.167,0.0000
324.208,0.0000
324.250,0.0000
324.292,0.0000
324.333,0.0000
324.375,0.0000
324.417,0.0000
324.458,0.0000
324.500,0.0000
324.542,0.0000
324.583,0.0000
324.625,0.0000
324.667,0.0000
324.708,0.0000
324.750,0.0000
324.792,0.0000
324.833,0.0000
324.875,0.0000
324.917,0.0000
324.958,0.0000
325.000,0.0000
325.042,0.0000
325.083,0.0000
325.125,0.0000
325.167,0.0000
325.208,0.0000
325.250,0.0000
325.292,0.0000
325.333,0.0000
325.375,0.0000
325.417,0.0000
325.458,0.0000
325.500,0.0000
325.542,0.0000
325.583,0.0000
325.625,0.0000
325.667,0.0000
325.708,0.0000
325.750,0.0000
325.792,0.0000
325.833,0.0000
325.875,0.0000
325.917,0.0000
325.958,0.0000
326.000,0.0000
326.042,0.0000
326.083,0.0000
326.125,0.0000
326.167,0.0000
326.208,0.0000
326.250,0.0000
326.292,0.0000
326.333,0.0000
326.375,0.0000
326.417,0.0000
326.458,0.0000
326.500,0.0000
326.542,0.0000
326.583,0.0000
326.625,0.0000
326.667,0.0000
326.708,0.0000
326.750,0.0000
326.792,0.0000
326.833,0.0000
326.875,0.0000
326.917,0.0000
326.958,0.0000
327.000,0.0000
327.042,0.0000
327.083,0.0000
327.125,0.0000
327.167,0.0000
327.208,0.0000
327.250,0.0000
327.292,0.0000
327.333,0.0000
327.375,0.0000
327.417,0.0000
327.458,0.0000
327.500,0.0000
327.542,0.0000
327.583,0.0000
327.625,0.0000
327.667,0.0000
327.708,0.0000
327.750,0.0000
327.792,0.0000
327.833,0.0000
327.875,0.0000
327.917,0.0000
327.958,0.0000
328.000,0.0000
328.042,0.0000
328.083,0.0000
328.125,0.0000
328.167,0.0000
328.208,0.0000
328.250,0.0000
328.292,0.0000
328.333,0.0000
328.375,0.0000
328.417,0.0000
328.458,0.0000
328.500,0.0000
328.542,0.0000
328.583,0.0000
328.625,0.0000
328.667,0.0000
328.708,0.0000
328.750,0.0000
328.792,0.0000
328.833,0.0000
328.875,0.0000
328.917,0.0000
328.958,0.0000
329.000,0.0000
329.042,0.0000
329.083,0.0000
329.125,0.0000
329.167,0.0000
329.208,0.0000
329.250,0.0000
329.292,0.0000
329.333,0.0000
329.375,0.0000
329.417,0.0000
329.458,0.0000
329.500,0.0000
329.542,0.0000
329.583,0.0000
329.625,0.0000
329.667,0.0000
329.708,0.0000
329.750,0.0000
329.792,0.0000
329.833,0.0000
329.875,0.0000
329.917,0.0000
329.958,0.0000
330.000,0.0000
330.042,0.0000
330.083,0.0000
330.125,0.0000
330.167,0.0000
330.208,0.0000
330.250,0.0000
330.292,0.0000
330.333,0.0000
330.375,0.0000
330.417,0.0000
330.458,0.0000
330.500,0.0000
330.542,0.0000
330.583,0.0000
330.625,0.0000
330.667,0.0000
330.708,0.0000
330.750,0.0000
330.792,0.0000
330.833,0.0000
330.875,0.0000
330.917,0.0000
330.958,0.0000
331.000,0.0000
331.042,0.0000
331.083,0.0000
331.125,0.0000
331.167,0.0000
331.208,0.0000
331.250,0.0000
331.292,0.0000
331.333,0.0000
331.375,0.0000
331.417,0.0000
331.458,0.0000
331.500,0.0000
331.542,0.0000
331.583,0.0000
331.625,0.0000
331.667,0.0000
331.708,0.0000
331.750,0.0000
331.792,0.0000
331.833,0.0000
331.875,0.0000
331.917,0.0000
331.958,0.0000
332.000,0.0000
332.042,0.0000
332.083,0.0000
332.125,0.0000
332.167,0.0000
332.208,0.0000
332.250,0.0000
332.292,0.0000
332.333,0.0000
332.375,0.0000
332.417,0.0000
332.458,0.0000
332.500,0.0000
332.542,0.0000
332.583,0.0000
332.625,0.0000
332.667,0.0000
332.708,0.0000
332.750,0.0000
332.792,0.0000
332.833,0.0000
332.875,0.0000
332.917,0.0000
332.958,0.0000
333.000,0.0000
333.042,0.0000
333.083,0.0000
333.125,0.0000
333.167,0.0000
333.208,0.0000
333.250,0.0000
333.292,0.0000
333.333,0.0000
333.375,0.0000
333.417,0.0000
333.458,0.0000
333.500,0.0000
333.542,0.0000
333.583,0.0000
333.625,0.0000
333.667,0.0000
333.708,0.0000
333.750,0.0000
333.792,0.0000
333.833,0.0000
333.875,0.0000
333.917,0.0000
333.958,0.0000
334.000,0.0000
334.042,0.0000
334.083,0.0000
334.125,0.0000
334.167,0.0000
334.208,0.0000
334.250,0.0000
334.292,0.0000
334.333,0.0000
334.375,0.0000
334.417,0.0000
334.458,0.0000
334.500,0.0000
334.542,0.0000
334.583,0.0000
334.625,0.0000
334.667,0.0000
334.708,0.0000
334.750,0.0000
334.792,0.0000
334.833,0.0000
334.875,0.0000
334.917,0.0000
334.958,0.0000
335.000,0.0000
335.042,0.0000
335.083,0.0000
335.125,0.0000
335.167,0.0000
335.208,0.0000
335.250,0.0000
335.292,0.0000
335.333,0.0000
335.375,0.0000
335.417,0.0000
335.458,0.0000
335.500,0.0000
335.542,0.0000
335.583,0.0000
335.625,0.0000
335.667,0.0000
335.708,0.0000
335.750,0.0000
335.792,0.0000
335.833,0.0000
335.875,0.0000
335.917,0.0000
335.958,0.0000
336.000,0.0000
336.042,0.0000
336.083,0.0000
336.125,0.0000
336.167,0.0000
336.208,0.0000
336.250,0.0000
336.292,0.0000
336.333,0.0000
336.375,0.0000
336.417,0.0000
336.458,0.0000
336.500,0.0000
336.542,0.0000
336.583,0.0000
336.625,0.0000
336.667,0.0000
336.708,0.0000
336.750,0.0000
336.792,0.0000
336.833,0.0000
336.875,0.0000
336.917,0.0000
336.958,0.0000
337.000,0.0000
337.042,0.0000
337.083,0.0000
337.125,0.0000
337.167,0.0000
337.208,0.0000
337.250,0.0000
337.292,0.0000
337.333,0.0000
337.375,0.0000
337.417,0.0000
337.458,0.0000
337.500,0.0000
337.542,0.0000
337.583,0.0000
337.625,0.0000
337.667,0.0000
337.708,0.0000
337.750,0.0000
337.792,0.0000
337.833,0.0000
337.875,0.0000
337.917,0.0000
337.958,0.0000
338.000,0.0000
338.042,0.0000
338.083,0.0000
338.125,0.0000
338.167,0.0000
338.208,0.0000
338.250,0.0000
338.292,0.0000
338.333,0.0000
338.375,0.0000
338.417,0.0000
338.458,0.0000
338.500,0.0000
338.542,0.0000
338.583,0.0000
338.625,0.0000
338.667,0.0000
338.708,0.0000
338.750,0.0000
338.792,0.0000
338.833,0.0000
338.875,0.0000
338.917,0.0000
338.958,0.0000
339.000,0.0000
339.042,0.0000
339.083,0.0000
339.125,0.0000
339.167,0.0000
339.208,0.0000
339.250,0.0000
339.292,0.0000
339.333,0.0000
339.375,0.0000
339.417,0.0000
339.458,0.0000
339.500,0.0000
339.542,0.0000
339.583,0.0000
339.625,0.0000
339.667,0.0000
339.708,0.0000
339.750,0.0000
339.792,0.0000
339.833,0.0000
339.875,0.0000
339.917,0.0000
339.958,0.0000
340.000,0.0000
340.042,0.0000
340.083,0.0000
340.125,0.0000
340.167,0.0000
340.208,0.0000
340.250,0.0000
340.292,0.0000
340.333,0.0000
340.375,0.0000
340.417,0.0000
340.458,0.0000
340.500,0.0000
340.542,0.0000
340.583,0.0000
340.625,0.0000
340.667,0.0000
340.708,0.0000
340.750,0.0000
340.792,0.0000
340.833,0.0000
340.875,0.0000
340.917,0.0000
340.958,0.0000
341.000,0.0000
341.042,0.0000
341.083,0.0000
341.125,0.0000
341.167,0.0000
341.208,0.0000
341.250,0.0000
341.292,0.0000
341.333,0.0000
341.375,0.0000
341.417,0.0000
341.458,0.0000
341.500,0.0000
341.542,0.0000
341.583,0.0000
341.625,0.0000
341.667,0.0000
341.708,0.0000
341.750,0.0000
341.792,0.0000
341.833,0.0000
341.875,0.0000
341.917,0.0000
341.958,0.0000
342.000,0.0000
342.042,0.0000
342.083,0.0000
342.125,0.0000
342.167,0.0000
342.208,0.0000
342.250,0.0000
342.292,0.0000
342.333,0.0000
342.375,0.0000
342.417,0.0000
342.458,0.0000
342.500,0.0000
342.542,0.0000
342.583,0.0000
342.625,0.0000
342.667,0.0000
342.708,0.0000
342.750,0.0000
342.792,0.0000
342.833,0.0000
342.875,0.0000
342.917,0.0000
342.958,0.0000
343.000,0.0000
343.042,0.0000
343.083,0.0000
343.125,0.0000
343.167,0.0000
343.208,0.0000
343.250,0.0000
343.292,0.0000
343.333,0.0000
343.375,0.0000
343.417,0.0000
343.458,0.0000
343.500,0.0000
343.542,0.0000
343.583,0.0000
343.625,0.0000
343.667,0.0000
343.708,0.0000
343.750,0.0000
343.792,0.0000
343.833,0.0000
343.875,0.0000
343.917,0.0000
343.958,0.0000
344.000,0.0000
344.042,0.0000
344.083,0.0000
344.125,0.0000
344.167,0.0000
344.208,0.0000
344.250,0.0000
344.292,0.0000
344.333,0.0000
344.375,0.0000
344.417,0.0000
344.458,0.0000
344.500,0.0000
344.542,0.0000
344.583,0.0000
344.625,0.0000
344.667,0.0000
344.708,0.0000
344.750,0.0000
344.792,0.0000
344.833,0.0000
344.875,0.0000
344.917,0.0000
344.958,0.0000
345.000,0.0000
345.042,0.0000
345.083,0.0000
345.125,0.0000
345.167,0.0000
345.208,0.0000
345.250,0.0000
345.292,0.0000
345.333,0.0000
345.375,0.0000
345.417,0.0000
345.458,0.0000
345.500,0.0000
345.542,0.0000
345.583,0.0000
345.625,0.0000
345.667,0.0000
345.708,0.0000
345.750,0.0000
345.792,0.0000
345.833,0.0000
345.875,0.0000
345.917,0.0000
345.958,0.0000
346.000,0.0000
346.042,0.0000
346.083,0.0000
346.125,0.0000
346.167,0.0000
346.208,0.0000
346.250,0.0000
346.292,0.0000
346.333,0.0000
346.375,0.0000
346.417,0.0000
346.458,0.0000
346.500,0.0000
346.542,0.0000
346.583,0.0000
346.625,0.0000
346.667,0.0000
346.708,0.0000
346.750,0.0000
346.792,0.0000
346.833,0.0000
346.875,0.0000
346.917,0.0000
346.958,0.0000
347.000,0.0000
347.042,0.0000
347.083,0.0000
347.125,0.0000
347.167,0.0000
347.208,0.0000
347.250,0.0000
347.292,0.0000
347.333,0.0000
347.375,0.0000
347.417,0.0000
347.458,0.0000
347.500,0.0000
347.542,0.0000
347.583,0.0000
347.625,0.0000
347.667,0.0000
347.708,0.0000
347.750,0.0000
347.792,0.0000
347.833,0.0000
347.875,0.0000
347.917,0.0000
347.958,0.0000
348.000,0.0000
348.042,0.0000
348.083,0.0000
348.125,0.0000
348.167,0.0000
348.208,0.0000
348.250,0.0000
348.292,0.0000
348.333,0.0000
348.375,0.0000
348.417,0.0000
348.458,0.0000
348.500,0.0000
348.542,0.0000
348.583,0.0000
348.625,0.0000
348.667,0.0000
348.708,0.0000
348.750,0.0000
348.792,0.0000
348.833,0.0000
348.875,0.0000
348.917,0.0000
348.958,0.0000
349.000,0.0000
349.042,0.0000
349.083,0.0000
349.125,0.0000
349.167,0.0000
349.208,0.0000
349.250,0.0000
349.292,0.0000
349.333,0.0000
349.375,0.0000
349.417,0.0000
349.458,0.0000
349.500,0.0000
349.542,0.0000
349.583,0.0000
349.625,0.0000
349.667,0.0000
349.708,0.0000
349.750,0.0000
349.792,0.0000
349.833,0.0000
349.875,0.0000
349.917,0.0000
349.958,0.0000
350.000,0.0000
350.042,0.0000
350.083,0.0000
350.125,0.0000
350.167,0.0000
350.208,0.0000
350.250,0.0000
350.292,0.0000
350.333,0.0000
350.375,0.0000
350.417,0.0000
350.458,0.0000
350.500,0.0000
350.542,0.0000
350.583,0.0000
350.625,0.0000
350.667,0.0000
350.708,0.0000
350.750,0.0000
350.792,0.0000
350.833,0.0000
350.875,0.0000
350.917,0.0000
350.958,0.0000
351.000,0.0000
351.042,0.0000
351.083,0.0000
351.125,0.0000
351.167,0.0000
351.208,0.0000
351.250,0.0000
351.292,0.0000
351.333,0.0000
351.375,0.0000
351.417,0.0000
351.458,0.0000
351.500,0.0000
351.542,0.0000
351.583,0.0000
351.625,0.0000
351.667,0.0000
351.708,0.0000
351.750,0.0000
351.792,0.0000
351.833,0.0000
351.875,0.0000
351.917,0.0000
351.958,0.0000
352.000,0.0000
352.042,0.0000
352.083,0.0000
352.125,0.0000
352.167,0.0000
352.208,0.0000
352.250,0.0000
352.292,0.0000
352.333,0.0000
352.375,0.0000
352.417,0.0000
352.458,0.0000
352.500,0.0000
352.542,0.0000
352.583,0.0000
352.625,0.0000
352.667,0.0000
352.708,0.0000
352.750,0.0000
352.792,0.0000
352.833,0.0000
352.875,0.0000
352.917,0.0000
352.958,0.0000
353.000,0.0000
353.042,0.0000
353.083,0.0000
353.125,0.0000
353.167,0.0000
353.208,0.0000
353.250,0.0000
353.292,0.0000
353.333,0.0000
353.375,0.0000
353.417,0.0000
353.458,0.0000
353.500,0.0000
353.542,0.0000
353.583,0.0000
353.625,0.0000
353.667,0.0000
353.708,0.0000
353.750,0.0000
353.792,0.0000
353.833,0.0000
353.875,0.0000
353.917,0.0000
353.958,0.0000
354.000,0.0000
354.042,0.0000
354.083,0.0000
354.125,0.0000
354.167,0.0000
354.208,0.0000
354.250,0.0000
354.292,0.0000
354.333,0.0000
354.375,0.0000
354.417,0.0000
354.458,0.0000
354.500,0.0000
354.542,0.0000
354.583,0.0000
354.625,0.0000
354.667,0.0000
354.708,0.0000
354.750,0.0000
354.792,0.0000
354.833,0.0000
354.875,0.0000
354.917,0.0000
354.958,0.0000
355.000,0.0000
355.042,0.0000
355.083,0.0000
355.125,0.0000
355.167,0.0000
355.208,0.0000
355.250,0.0000
355.292,0.0000
355.333,0.0000
355.375,0.0000
355.417,0.0000
355.458,0.0000
355.500,0.0000
355.542,0.0000
355.583,0.0000
355.625,0.0000
355.667,0.0000
355.708,0.0000
355.750,0.0000
355.792,0.0000
355.833,0.0000
355.875,0.0000
355.917,0.0000
355.958,0.0000
356.000,0.0000
356.042,0.0000
356.083,0.0000
356.125,0.0000
356.167,0.0000
356.208,0.0000
356.250,0.0000
356.292,0.0000
356.333,0.0000
356.375,0.0000
356.417,0.0000
356.458,0.0000
356.500,0.0000
356.542,0.0000
356.583,0.0000
356.625,0.0000
356.667,0.0000
356.708,0.0000
356.750,0.0000
356.792,0.0000
356.833,0.0000
356.875,0.0000
356.917,0.0000
356.958,0.0000
357.000,0.0000
357.042,0.0000
357.083,0.0000
357.125,0.0000
357.167,0.0000
357.208,0.0000
357.250,0.0000
357.292,0.0000
357.333,0.0000
357.375,0.0000
357.417,0.0000
357.458,0.0000
357.500,0.0000
357.542,0.0000
357.583,0.0000
357.625,0.0000
357.667,0.0000
357.708,0.0000
357.750,0.0000
357.792,0.0000
357.833,0.0000
357.875,0.0000
357.917,0.0000
357.958,0.0000
358.000,0.0000
358.042,0.0000
358.083,0.0000
358.125,0.0000
358.167,0.0000
358.208,0.0000
358.250,0.0000
358.292,0.0000
358.333,0.0000
358.375,0.0000
358.417,0.0000
358.458,0.0000
358.500,0.0000
358.542,0.0000
358.583,0.0000
358.625,0.0000
358.667,0.0000
358.708,0.0000
358.750,0.0000
358.792,0.0000
358.833,0.0000
358.875,0.0000
358.917,0.0000
358.958,0.0000
359.000,0.0000
359.042,0.0000
359.083,0.0000
359.125,0.0000
359.167,0.0000
359.208,0.0000
359.250,0.0000
359.292,0.0000
359.333,0.0000
359.375,0.0000
359.417,0.0000
359.458,0.0000
359.500,0.0000
359.542,0.0000
359.583,0.0000
359.625,0.0000
359.667,0.0000
359.708,0.0000
359.750,0.0000
359.792,0.0000
359.833,0.0000
359.875,0.0000
359.917,0.0000
359.958,0.0000
360.000,0.0000
360.042,0.0000
360.083,0.0000
360.125,0.0000
360.167,0.0000
360.208,0.0000
360.250,0.0000
360.292,0.0000
360.333,0.0000
360.375,0.0000
360.417,0.0000
360.458,0.0000
360.500,0.0000
360.542,0.0000
360.583,0.0000
360.625,0.0000
360.667,0.0000
360.708,0.0000
360.750,0.0000
360.792,0.0000
360.833,0.0000
360.875,0.0000
360.917,0.0000
360.958,0.0000
361.000,0.0000
361.042,0.0000
361.083,0.0000
361.125,0.0000
361.167,0.0000
361.208,0.0000
361.250,0.0000
361.292,0.0000
361.333,0.0000
361.375,0.0000
361.417,0.0000
361.458,0.0000
361.500,0.0000
361.542,0.0000
361.583,0.0000
361.625,0.0000
361.667,0.0000
361.708,0.0000
361.750,0.0000
361.792,0.0000
361.833,0.0000
361.875,0.0000
361.917,0.0000
361.958,0.0000
362.000,0.0000
362.042,0.0000
362.083,0.0000
362.125,0.0000
362.167,0.0000
362.208,0.0000
362.250,0.0000
362.292,0.0000
362.333,0.0000
362.375,0.0000
362.417,0.0000
362.458,0.0000
362.500,0.0000
362.542,0.0000
362.583,0.0000
362.625,0.0000
362.667,0.0000
362.708,0.0000
362.750,0.0000
362.792,0.0000
362.833,0.0000
362.875,0.0000
362.917,0.0000
362.958,0.0000
363.000,0.0000
363.042,0.0000
363.083,0.0000
363.125,0.0000
363.167,0.0000
363.208,0.0000
363.250,0.0000
363.292,0.0000
363.333,0.0000
363.375,0.0000
363.417,0.0000
363.458,0.0000
363.500,0.0000
363.542,0.0000
363.583,0.0000
363.625,0.0000
363.667,0.0000
363.708,0.0000
363.750,0.0000
363.792,0.0000
363.833,0.0000
363.875,0.0000
363.917,0.0000
363.958,0.0000
364.000,0.0000
364.042,0.0000
364.083,0.0000
364.125,0.0000
364.167,0.0000
364.208,0.0000
364.250,0.0000
364.292,0.0000
364.333,0.0000
364.375,0.0000
364.417,0.0000
364.458,0.0000
364.500,0.0000
364.542,0.0000
364.583,0.0000
364.625,0.0000
364.667,0.0000
364.708,0.0000
364.750,0.0000
364.792,0.0000
364.833,0.0000
364.875,0.0000
364.917,0.0000
364.958,0.0000
365.000,0.0000
365.042,0.0000
365.083,0.0000
365.125,0.0000
365.167,0.0000
365.208,0.0000
365.250,0.0000
365.292,0.0000
365.333,0.0000
365.375,0.0000
365.417,0.0000
365.458,0.0000
365.500,0.0000
365.542,0.0000
365.583,0.0000
365.625,0.0000
365.667,0.0000
365.708,0.0000
365.750,0.0000
365.792,0.0000
365.833,0.0000
365.875,0.0000
365.917,0.0000
365.958,0.0000
366.000,0.0000
366.042,0.0000
366.083,0.0000
366.125,0.0000
366.167,0.0000
366.208,0.0000
366.250,0.0000
366.292,0.0000
366.333,0.0000
366.375,0.0000
366.417,0.0000
366.458,0.0000
366.500,0.0000
366.542,0.0000
366.583,0.0000
366.625,0.0000
366.667,0.0000
366.708,0.0000
366.750,0.0000
366.792,0.0000
366.833,0.0000
366.875,0.0000
366.917,0.0000
366.958,0.0000
367.000,0.0000
